rep_id,assigned_day,day_visit_order,store_name,category,size_tier,score,visits_per_month,annual_visits,visit_duration_min,coverage_status,exclusion_reason,rating,review_count,phone,opening_hours,address,city,lat,lng,m1_dates,m1_visits,plan_visits
14,Wednesday,15,Arabic House Coldstore برادات البيت العربي,supermarket,Medium,36,2,0,25,gap,,4.8,25,,,Gushaibah Seeb,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6902813,58.1065756,"06 May, 13 May, 20 May, 27 May",4,4
14,Wednesday,16,RASHAFA ADVANCED BUSINESS SPC-MABELLAH SOUTH,grocery,Small,8,1,0,15,covered,,0,0,,,0,Mobela,23.6875189,58.0902483,13-May,1,1
15,Friday,1,Al Aman Supermarket,supermarket,Medium,30,2,0,25,gap,,4.7,3,,,6JR9+WJH,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.2423095,57.6191027,"01 May, 15 May",2,2
15,Friday,2,Al noor shopping centre,supermarket,Medium,23,2,0,25,gap,,3,2,,,Dhahir,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.2421914,57.6187795,"01 May, 15 May",2,2
15,Friday,3,RIDUWAN'S SUPERMARKET,supermarket,Medium,31,2,0,25,gap,,5,3,,,41,Quwayrah,18.9476865,57.2801314,"01 May, 15 May",2,2
15,Friday,4,NAZRUL SARAB/নজরুল সরব,hypermarket,Medium,8,2,0,25,gap,,0,0,,,5R63+GW,As Sirab,20.1613112,57.8047819,"01 May, 15 May",2,2
15,Friday,5,Supermarket,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",20.2016003,57.7321587,"01 May, 15 May",2,2
15,Monday,1,SUQAT Al Mumayaz - Trading SUPERMARKET,supermarket,Large,42,4,0,40,gap,,4.1,29,7133 8636,Monday: 6:30 AM – 10:30 PM | Tuesday: 6:30 AM – 10:30 PM | Wednesday: 6:30 AM – 10:30 PM | Thursday: 6:30 AM – 10:30 PM | Friday: 6:00 AM – 11:00 PM | Saturday: 6:30 AM – 10:30 PM | Sunday: 6:30 AM – 10:30 PM,,,19.8961781,57.6832874,"04 May, 11 May, 18 May, 25 May",4,4
15,Monday,2,Supermarket,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.8953928,57.6837976,"04 May, 18 May",2,2
15,Monday,3,LIGHT AL AQSA MARKET,hypermarket,Large,37,4,0,40,gap,,5,1,7133 8636,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,Nafun,Oman,19.8936424,57.6856534,"04 May, 11 May, 18 May, 25 May",4,4
15,Monday,4,Taran bhanga,hypermarket,Medium,28,2,0,25,gap,,2.5,2,,,,,19.362884,56.454381,"04 May, 18 May",2,2
15,Thursday,1,Supermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",18.8443422,56.9198316,"07 May, 21 May",2,2
15,Thursday,2,Shohag,supermarket,Medium,29,2,0,25,gap,,3.6,14,,,W457+462,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",18.9077611,57.1130088,"07 May, 21 May",2,2
15,Thursday,3,Supermarket,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",18.9250952,57.1771175,"07 May, 21 May",2,2
15,Thursday,4,HAPPY FAMILY MART,supermarket,Medium,30,2,0,25,gap,,3.9,10,,,Haima,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.9527498,56.2809081,"07 May, 21 May",2,2
15,Tuesday,1,Spar,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.6069256,57.6666142,"05 May, 19 May",2,2
15,Tuesday,2,Supermarket,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.6000143,57.6739424,"05 May, 19 May",2,2
15,Tuesday,3,DUQM EXPRESS,supermarket,Medium,35,2,0,25,gap,,3.6,112,,,JM2G+8WC,Duqm,19.6008126,57.6772641,"05 May, 19 May",2,2
15,Tuesday,4,RUBEL SHOPPING CENTER,supermarket,Medium,8,2,0,25,gap,,0,0,,,Ras Madarkah Beach Road,Duqm,19.6394818,57.6779106,"05 May, 19 May",2,2
15,Tuesday,5,Habbob AL Reef Trad.,supermarket,Medium,8,2,0,25,gap,,0,0,,,JMQH+Q5V,Duqm,19.6394818,57.6779106,"05 May, 19 May",2,2
15,Tuesday,6,Al Baraka Shopping Business Co LLC,supermarket,Medium,27,2,0,25,gap,,3.8,4,,,"JMQH+Q5V, Shuq Road",Duqm,19.6394818,57.6779106,"05 May, 19 May",2,2
15,Tuesday,7,Shopping Center,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.6271117,57.6355571,"05 May, 19 May",2,2
15,Tuesday,8,Al Minara,supermarket,Medium,8,2,0,25,gap,,0,0,,,JJGM+HHF,Duqm,19.6264268,57.6339367,"05 May, 19 May",2,2
15,Tuesday,9,Fish Shop and Grill Fish,supermarket,Medium,34,2,0,25,gap,,4.4,24,,,JJFM+W8,Duqm,19.6248038,57.6333635,"05 May, 19 May",2,2
15,Tuesday,10,Duqm China Supermarket 杜库姆中国超市,supermarket,Medium,8,2,0,25,gap,,0,0,,,"JJ7J+VW8, 32",Duqm,19.6146696,57.6323434,"05 May, 19 May",2,2
15,Tuesday,11,Talal Al Jamaza Supermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,Duqm duqm OM,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.614278,57.6297728,"05 May, 19 May",2,2
15,Tuesday,12,Taima Shopping Center,supermarket,Medium,30,2,0,25,gap,,4.7,3,,,JJ7J+72X,Duqm,19.613239,57.6301054,"05 May, 19 May",2,2
15,Tuesday,13,Duqm Family Corner,convenience_store,Large,30,4,0,40,gap,,4.7,3,,,JJ7H+5JV,Duqm,19.6128566,57.6289942,"05 May, 12 May, 19 May, 26 May",4,4
15,Tuesday,14,Al Arafat Shopping Centre,supermarket,Medium,32,2,0,25,gap,,3.9,28,,,Al Duqm New Sanaya Near Toyota Service Center Duqm OM,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.5466861,57.6456347,"05 May, 19 May",2,2
15,Tuesday,15,OMAN SUPER MARKET,supermarket,Medium,29,2,0,25,gap,,4.5,2,,,DHAHR,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",19.2391411,57.6212514,"01 May, 15 May",2,2
15,Wednesday,1,Grocery,hypermarket,Medium,21,2,0,25,gap,,3,1,,,31,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",20.0009016,56.3388596,"06 May, 20 May",2,2
15,Wednesday,2,NAFIDAT ADAM TRD - HAIMA,grocery,Medium,30,2,0,25,covered,,3.9,10,,,"POB:618,PC:3,AL DAKHILIYA,ADAM,SULTANATE OF OMAN",Haima,19.95403,56.279994,"06 May, 20 May",2,2
15,Wednesday,3,Hima line shopping,supermarket,Medium,28,2,0,25,gap,,4,5,,,X74F+PR8,Haima,19.9568197,56.2747012,"06 May, 20 May",2,2
15,Wednesday,4,Bahja Shop,supermarket,Large,39,4,0,40,gap,,3.7,33,,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,Unnamed Road,Oman,19.89899,56.0373406,"06 May, 13 May, 20 May, 27 May",4,4
15,Wednesday,5,Haima services international supermarket,hypermarket,Medium,26,2,0,25,gap,,3.7,3,,,"J233+QWR, Unnamed Road",Hailat,20.6044807,57.0047719,"06 May, 20 May",2,2
16,Monday,1,Small store,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.2052579,55.2320858,"04 May, 18 May",2,2
16,Monday,2,دكان شاجي ( super market),supermarket,Large,39,4,0,40,gap,,4.3,3,9201 5620,,,,17.1975765,55.2194612,"04 May, 11 May, 18 May, 25 May",4,4
16,Monday,3,Hadbeen commercial market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1980071,55.2181283,"04 May, 18 May",2,2
16,Monday,4,Supar Market Chandan,hypermarket,Medium,18,2,0,25,gap,,0,0,,,,,17.1986556,55.2185411,"04 May, 18 May",2,2
16,Monday,5,GROCERIES,hypermarket,Large,41,4,0,40,gap,,5,2,,,56X9+GF7,Oman,17.1987845,55.2186579,"04 May, 11 May, 18 May, 25 May",4,4
16,Monday,6,Commercial market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1552514,55.1467574,"04 May, 18 May",2,2
16,Monday,7,Delwar Super Shop,hypermarket,Medium,29,2,0,25,gap,,5,1,,,"C7Q8+7GW, 42",Hasik,17.4382313,55.2663213,"04 May, 18 May",2,2
16,Monday,8,Supermarket,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.4378595,55.2687212,"04 May, 18 May",2,2
16,Monday,9,Groceries,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.4417971,55.2685382,"04 May, 18 May",2,2
16,Tuesday,1,Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0680611,54.8996453,"05 May, 19 May",2,2
16,Tuesday,2,Good source commercial market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1215822,55.0428836,"05 May, 19 May",2,2
16,Tuesday,3,Commercial market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.1229143,55.0447639,"05 May, 19 May",2,2
16,Tuesday,4,Supermarket,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",17.0623765,55.0788614,"05 May, 19 May",2,2
16,Tuesday,5,Alom's shop,supermarket,Medium,8,2,0,25,gap,,0,0,,,XPV5+VQ9,Mirbat,16.9946738,54.709482,"05 May, 19 May",2,2
16,Tuesday,6,ABU THAHANOON TRD CO LLC - MIRBAT,grocery,Medium,8,2,0,25,covered,,0,0,,,"DHOFAR,SALALAH,SALALAH,PC:211, POB:2629",Mirbat,16.993084,54.702818,"05 May, 19 May",2,2
16,Tuesday,7,Saidaf Trading Company LLC,supermarket,Medium,33,2,0,25,gap,,4.5,16,,,Al Fath Street,Marbat,16.9880835,54.6968576,"05 May, 19 May",2,2
16,Tuesday,8,Jowel Commercial market,supermarket,Medium,29,2,0,25,gap,,5,1,,,XMQW+484,Mirbat,16.9883276,54.6960974,"05 May, 19 May",2,2
16,Tuesday,9,AL maha shopping center,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",16.9817978,54.6907543,"05 May, 19 May",2,2
17,Friday,1,Student Consumer Est,convenience_store,Medium,17,2,0,25,gap,,2,1,,,H5RC+RFX,Seeb,23.5921045,58.1712323,"01 May, 15 May",2,2
17,Friday,2,THE MODERN ERA PATH-AL KHOUD,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Al Khoud,23.59596558,58.1550394,"01 May, 15 May",2,2
17,Friday,3,Martoo Hypermarket مارتو,supermarket,Large,38,4,0,40,gap,,4.1,175,,,6 Al Khoudh Street,Sib,23.5871754,58.1449857,"01 May, 08 May, 15 May, 22 May",4,4
17,Friday,4,AL DARWASATH AL HADITHIA,grocery,Small,8,1,0,15,covered,,0,0,,,0,Al Hadithia,23.564952,58.1726045,08-May,1,1
17,Friday,5,SAMAIL HEIGHT TOWERS              - 2   - 2 - RUSAYAL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Rusayal,23.5545338,58.1820144,"01 May, 15 May",2,2
17,Friday,6,AMOOD AL KHALLEJ-RUSAYAL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Rusayal,23.5581055,58.2031823,"01 May, 15 May",2,2
17,Friday,7,AL FORI NATIONAL RESTAURENT,grocery,Small,8,1,0,15,covered,,0,0,,,0,Barka,23.5571887,58.2047849,08-May,1,1
17,Friday,8,Ahlain - Al Rusail Express,convenience_store,Medium,26,2,0,25,gap,,3.2,6,,,H668+3R5 Seeb,الرسيل,23.5601375,58.2171094,"01 May, 15 May",2,2
17,Friday,9,MILLION NATIONAL CO LLC - MAWELA,grocery,Medium,8,2,0,25,covered,,0,0,,,"SULTANATE OF OMAN, MUSCAT, AL SEEB, NORTH AL HAYI, 132, 665",Rumais,23.58064922,58.19363504,"01 May, 15 May",2,2
17,Friday,10,التسوق السريع shell select,convenience_store,Large,28,4,0,40,gap,,4,4,,,H5MX+R8C,Seeb,23.5844846,58.1984753,"01 May, 15 May",2,2
17,Friday,11,EXPRESS SHOPPING - MAWELA,grocery,Medium,8,2,0,25,covered,,0,0,,,"SULTANATE OF OMAN, MUSCAT, MUSCAT, MUSCAT, 112, 654, 19, 4003.",Mawela,23.592009,58.203354,"01 May, 15 May",2,2
17,Friday,12,Babil Market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,Way 4556,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5989891,58.2115317,"01 May, 15 May",2,2
17,Friday,13,Al khoud 6 Opp City Style,convenience_store,Large,31,4,0,40,gap,,5,3,,,"J5CW+WP6, 3731 Way",Sib,23.6222776,58.1967514,"01 May, 08 May, 15 May, 22 May",4,4
17,Friday,14,Vegetables & Fruits Market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6258829,58.1942001,"01 May, 15 May",2,2
17,Friday,15,MASHARIF AL MABELA COLD STORE- MABELAH,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Mobela,23.6391313,58.1890614,"01 May, 15 May",2,2
17,Friday,16,EXPRESS SHOPPING - MOBELLAH,grocery,Large,8,4,0,40,covered,,0,0,,,"SULTANATE OF OMAN, MUSCAT, MUSCAT, MUSCAT, 112, 654, 19, 4003.",Mobelah,23.648554,58.172737,"01 May, 08 May, 15 May, 22 May",4,4
17,Friday,17,VIVA Hypermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6462945,58.1517861,"01 May, 15 May",2,2
17,Monday,1,Al Quastas National Shopping,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6219198,58.2063504,"04 May, 18 May",2,2
17,Monday,2,Ahlain - AL Khoud - Mazoon St.,convenience_store,Large,28,4,0,40,gap,,4,4,,,J58J+RQV,Seeb,23.616857,58.182051,"04 May, 18 May",2,2
17,Monday,3,ABRAJ AL HAYMA - HAIMA,grocery,Medium,17,2,0,25,covered,,2,1,,,"AL SHARQIYA,IBRA,POB:1464,PC:113,SULTANATE OF OMAN",Ibra,23.588389,58.170577,"04 May, 18 May",2,2
17,Monday,4,Dubai Hypermal huda,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5862379,58.1738868,"04 May, 18 May",2,2
17,Monday,5,Noor,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,Muscat,23.5889484,58.144785,"04 May, 18 May",2,2
17,Monday,6,Sale of Vegetable & Fruits,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.588637,58.1440438,"04 May, 18 May",2,2
17,Monday,7,BADAR SHOPPING CENTRE,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5913947,58.1442852,"04 May, 18 May",2,2
17,Monday,8,Central Hypermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5919087,58.1440563,"04 May, 18 May",2,2
17,Monday,9,MARWA INTERNATIONAL PROJECTS - MABELLAH SOUTH,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Mobellha,23.5940563,58.1436567,"04 May, 18 May",2,2
17,Monday,10,PINK SAND MODERN TRADE LLC-MABELLAH AHSAN,grocery,Small,8,1,0,15,covered,,0,0,,,0,Mobela,23.6156417,58.1366738,11-May,1,1
17,Monday,11,Lyon Hypermarket,supermarket,Large,55,4,0,40,gap,,4.2,318,9733 7775,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 1:00 AM,Al Rauda Street,Sib,23.6560646,58.2225366,"05 May, 12 May, 19 May, 26 May",4,4
17,Monday,12,Vegetables & Fruits Market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,Way 1437,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6248039,58.2381772,"04 May, 18 May",2,2
17,Monday,13,NestO Hypermarket - Al Hail,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6220352,58.2424161,"04 May, 18 May",2,2
17,Monday,14,EMAAR AND DEVELOPMENT -BARKA,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Barka,23.5862218,58.2499647,"04 May, 18 May",2,2
17,Monday,15,WH SMITH LLC-SEEB,grocery,Medium,8,2,0,25,covered,,0,0,,,"MUSCAT,AL SEEB,AS SEEB,SULTANATE OF OMAN,PC:112,POB:3275,340,71",Ruwi,23.59897329,58.28729222,"04 May, 18 May",2,2
17,Monday,16,BankMuscat (Kimji's Mart),convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.5791604,58.2932962,"04 May, 18 May",2,2
17,Monday,17,LULU HYPERMARKET - KHASAB,key account,Small,10,1,0,15,covered,,0,0,,,"SULTANATE OF OMAN,MUSCAT,BOUSHER, SOUTH AL KHUWAIR, PC:130,POB:436",Khasab,23.49113131,58.30907921,11-May,1,1
17,Thursday,1,Aseel Shopping Center,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6065322,58.2263993,"07 May, 21 May",2,2
17,Thursday,2,Sale of Foodstuff Fruits & Vegetable,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6070382,58.226232,"07 May, 21 May",2,2
17,Thursday,3,RIHAB AL DAKHILIYAH AL SHAMILAH-MAWELA,self service,Medium,8,2,0,25,covered,,0,0,,,0,Mawela,23.61241,58.2284495,"07 May, 21 May",2,2
17,Thursday,4,Noor Shopping,convenience_store,Medium,23,2,0,25,gap,,3,2,,,J6CG+8V7,Seeb,23.6208795,58.2272387,"07 May, 21 May",2,2
17,Thursday,5,Dubai Hypermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.6244058,58.2201849,"07 May, 21 May",2,2
17,Thursday,6,FIRST CHOICE COLD STORES - MOBELLAH,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Mobela,23.6266924,58.2186247,"07 May, 21 May",2,2
17,Thursday,7,AL SABTAIN BUSINESS -BARKA,grocery,Small,8,1,0,15,covered,,0,0,,,0,Barka,23.6136464,58.2134397,14-May,1,1
17,Thursday,8,Dubai Shopping,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",23.608922,58.2173683,"07 May, 21 May",2,2
17,Thursday,9,ENHANCE OMAN OIL-AHLAIN-DHARIZHA,grocery,Medium,8,2,0,25,covered,,0,0,,,"BOUSHER, GHALA AL SANAIAH,PC:130, POB:1181",Dhareez,23.60645884,58.21932763,"07 May, 21 May",2,2
