store_id,store_name,address,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,covered,source,rating,review_count,price_level,phone,opening_hours,website,poi_count,place_id,business_status,google_types,governorate_group
34910603_CNW1036,WADI AL FALEJ TRADING - BUHASSAN,0,Bu Hasan,TT,,Al Kamil,22.10360506,59.28375742,Grocery,1953.961,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN96874,MOHAMMED NAZMUL MODERN TRAD - BARKA,"SULTANTE OF OMAN, P.O BOX -0, P. CODE-0, BARKA, AL BATINAH SOUTH",Barka,VAN,,Barka,23.609105,57.860316,Grocery,1949.034,16.22222222,Nobey,True,portfolio,5.0,1,0,,,,0,ChIJG9RrqojbjT4RU7iLLe3i6Dk,,,Balance
34910603_CNW1020,WAHAT AL KASWA - NAKHAL - RUSTAQ,0,Rustaq,TT,,Barka,24.004431,55.699497,Self Service,1941.609,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN98068,AL MEERA SELECT SUR - SUR,"BOUSHER, NORTH ALUDHAYBAT,SULTANATE OF OMAN, PC:102, POB:",Sur,TT,,Al Kamil,22.602066,59.432725,Grocery,1929.412,5.4,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNS1371,SHAMS AL ATTA TRAD & CONT - BIDIYA,0,Bidiya,TT,,Al Kamil,22.43422,58.8027893,Grocery,1891.815,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,ChIJpVWYYVhzkD4RuvliBNN8X84,,,Balance
34910603_CN6824,LATIF RAHMAN CO - SUR,"AL SHARQIYA,SUR,PC:411,POB:145",Sur,TT,,Al Kamil,22.56903859,59.52793592,Grocery,1886.693,2.555555556,Jinu,True,portfolio,5.0,1,0,,,,0,ChIJ1XiTzR6hkD4RwM58UtUN7LI,,,Balance
34910603_CN91288,AL FOUZ HYPERMARKET - BIDIYA,"MUSCAT,MUTTRAH,PC:114, POB:1724",Bidiya,TT,,Al Kamil,22.50185183,58.7485173,Self Service,1863.083,0.0,Jinu,True,portfolio,3.8,72,0,,,,0,ChIJR5fX9ldtkD4R1aNi_59zCcE,,,Balance
34910603_CN98219,AL MARFA JOINT TRADING COMPANY - IBRI,"SULTANATE OF OMAN, AL-DHAHIRAH, IBRI, IBRI, 511, 511, 000000, 0.",Ibri,WS+IS,,Nizwa,23.220028,56.492611,Wholesale,1813.092,6.5,Jinu,True,portfolio,5.0,2,0,,,,0,ChIJVVskTMrfiz4RH5kLTultFaw,,,Balance
34910603_CN98078,AL MEERA SELECT  AQAR  - AL AQAR,"BOUSHER, NORTH ALUDHAYBAT,SULTANATE OF OMAN, PC:102, POB:",Sohar,TT,,Sohar,24.781543,56.337866,Grocery,1792.842,4.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN96786,AHLAIN INTERNATIONAL - NIZWA TYMSA,"MUTTRAH,MINA ALFAHAL PC:116, POB:92",Nizwa,TT,,Nizwa,22.86147048,57.46392253,Grocery,1762.157,4.125,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN92729,ADVANCE GATE INVESTMENT LLC-AL HAMRA,"AL SEEB,SOUTH AL HAYL, PC:114, POB:1866",Bahla-Ghaffat,TT,,Nizwa,22.85868972,57.5224205,Grocery,1749.316,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN92079,ENHANCE OMAN OIL-AL SUWAIQ,"BOUSHER, GHALA AL SANAIAH,PC:130, POB:1181",Khabbah,TT,,Barka,23.81049386,57.46220761,Grocery,1725.04,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNK706,THOUBA SHOPPING (KHALIL MURAD - IBRA,"MUTTRAH,RUWI, PC:112, POB:2460",Ibra,TT,,Al Kamil,22.833046,58.42721,Grocery,1690.265,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN98065,AL MEERA SELECT  SAHAM  - SAHAM,"BOUSHER, NORTH ALUDHAYBAT,SULTANATE OF OMAN, PC:102, POB:",Saham,TT,,Sohar,24.004554,56.796221,Grocery,1668.622,8.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNR1062,RAWABI AL SALAM SHOPPING CENT - SOHAR,"NORTH BATINAH, SOHAR, PC:311, POB:222",Sohar,TT,,Sohar,24.34595209,56.73644111,Grocery,1649.48,0.0,Shaqsy,True,portfolio,3.8,437,0,,,,0,ChIJF0RUzstEiz4RLwTkgJYUn9Q,,,Balance
34910603_CNZ1046,AL ZAIZAH SHOPPING - WAFI,"AL SHARQIYA, JlN BANI BUHASSAN,SULTANATE OF OMAN,PC:412, POB:257",Al Wafi,MT,,Al Kamil,22.18346195,59.22191503,Discounters,1646.823,10.71428571,Jinu,True,portfolio,3.8,98,0,,,,0,ChIJ8_M4ICNkmj4R3X2dswgw4PM,,,Balance
34910603_CN95295,RAZ INTERNATIONAL LLC-IBRA,"SULTANAT OF OMAN, IBRA, ASH SHARQIYAH NORTH, POST BOX -21, POSTAL CODE -421",Ibra,TT,,Al Kamil,23.041352,58.600451,Grocery,1628.596,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95207,SALIM MFTAH ALY'QWBY ALRAYDT LLC-IBRI,"AL DHAHIRAH,IBRI,PC:511,POB:60",Ibri,TT,,Nizwa,23.23492897,56.49861638,Grocery,1627.448,12.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN93091,FAKHAMAT AL AIKHTIAR-BARKA,0,Barka,TT,,Barka,23.68686567,57.9651604,Grocery,1615.133,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95510,AL KUDAMY LLC - AL HAMRA,"AL HAMRA,DHAKALIYA,11,617,SULTANATE OF OMAN",Nizwa,TT,,Nizwa,23.10186018,57.2770127,Grocery,1612.845,40.0,Jinu,True,portfolio,4.1,67,0,,,,0,ChIJp_1aOgG-jj4RIRc902Mf1rM,,,Balance
34910603_CNR1207,AL RAKAHEEN FOOD STUFF - AL HAMRA,0,Al Hamra-Souq,TT,,Nizwa,23.11885998,57.2919733,Grocery,1589.833,9.333333333,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN94375,BADER AL ZAMAN INTERNATIONAL -SOHAR,"SOHAR,NORTH BATINAH,SOHAR,POB:18,PC:321,SULTANATE OF OMAN",Tarif,TT,,Sohar,24.5230691,56.5595151,Grocery,1589.6,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN92614,JALAN CITY INTL SHOPPING - JAALAN BANI BU ALI,"SOUTH AL SHARQIYA,JALAN BANI BU ALI,SULTANATE OF OMAN,POB:56, PC:416",Jalan Bu Ali,TT,,Al Kamil,22.03550455,59.3328079,Grocery,1574.618,7.666666667,Jinu,True,portfolio,3.8,64,0,,,,0,ChIJlz9lb3hDmj4RKeLLKQFSr6E,,,Balance
34910603_CNF1019,YAAS MRN SHOPPING LLC - BAHLA,"MUSCAT,SEEB,POB:1200,PC:132,SULTANATE OF OMAN",Bahla,MT,,Nizwa,22.95026455,57.28673816,Discounters,1569.356,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95452,AL SALAMA DISCOUNT CENTER - AL HAMRA,"MUSCAT,BOUSHER,179,70,420,AL KHUWAIR,SULTANATE OF OMAN",Bahla,VAN,,Nizwa,23.10634667,57.27303166,Grocery,1527.101,0.0,Nobey,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNA1530,AL AMRA COLD STORES - BARKA,"AL BATINA SOUT,BARKA,POB:332,PC:320,SULTANATE OF OMAN",Hay Aasam,TT,,Barka,23.6894516,57.96362451,Self Service,1525.091,16.25,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNS327,AL BATRANI COMPREHENSIVE ENTERPRICES - NIZWA,0,Nizwa-Souq,TT,,Nizwa,22.93250497,57.53146173,Grocery,1505.411,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,ChIJUw2dOADxjj4RDf9wTgCYJWA,,,Balance
34910603_CN95616,AL HARAMAIN INTERNATIONAL BUSINESS LLC - JAALAN BANI BU ALI,"SULTANANE OF OMAN,P.O BOX -0, P. CODE-0, BU-ALI, ASH SHARQIYAH SOUTH",Jalan Bu Ali,TT,,Al Kamil,22.0374773,59.3277288,Grocery,1485.027,11.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNT2010A,MAKKAH HYPERMARKET - SUR,"NORTH BATINAH,AL SUWAIQ,ATH THARMAD PC:314,POB:331",Sur,TT,,Al Kamil,22.57907081,59.50306253,Self Service,1484.665,38.16666667,Jinu,True,portfolio,3.8,538,0,,,,0,ChIJCdLc8SaikD4R6qusjyEs2wU,,,Balance
34910603_CN90543,BINTOUT INTERNATIONAL TRADING CO - ADAM,"DHOFAR, SALALAH, PC:211, POB:365,SULTANATE OF OMAN",Salalah,TT,,Salalah,17.00750639,54.00675234,Grocery,1483.641,38.0,Nobey,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN99467,TBROZA HYPERMARKET - BAHLA,"Sultanate of Oman , Muscat, Asseeb, Al Khoudh, 1132, 121",Bahla,TT,,Nizwa,22.7266,57.2416,Self Service,1468.496,110.5,Jinu,True,portfolio,5.0,2,0,,,,0,ChIJM3VJX87fjj4R7bJ2pwx4gNA,,,Balance
34910603_CNI0011,IBN AL ARAIMI SHOPPING - SUR,0,Sur,TT,,Al Kamil,22.5680861,59.5252469,Grocery,1455.102,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNJ257,AL JAZEERA INTERNATIONAL LLC - SAHAM,"NORTH BATINAH, SOHAR,PC:311,POB:399,SULTANATE OF OMAN",Saham,TT,,Sohar,24.1517235,56.88078776,Grocery,1436.514,3.6,Shaqsy,True,portfolio,4.1,202,0,,,,0,ChIJf1BuEVRiiz4RdZLHrgiKddE,,,Balance
34910603_CN97779,ANHAR AL FAYHA TRADING LLC  - RUMAIS AREEJ COMMUNITY,"MUTTRAH,PC;111, POB:3347",Rumais,TT,,Barka,23.66654,58.028902,Grocery,1435.377,19.66666667,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNZ212,AL JAZEERA INTERNATIONAL LLC - SOHAR NEAR CARREFOUR,"NORTH BATINAH, SOHAR,PC:311,POB:399,SULTANATE OF OMAN",Sohar,TT,,Sohar,24.36035895,56.72132054,Grocery,1429.643,17.3,Shaqsy,True,portfolio,4.0,435,0,,,,0,ChIJ1Z1ofiBFiz4RGbfSi-Uq4I4,,,Balance
34910603_CN91460,ABU RETAJ AL MASROORI TRADING - SUR,"MUSCAT,MUTTRAH,QURUM,1309,670,50,415,SULTANATE OF OMAN",Ibra,TT,,Al Kamil,22.598065,59.438887,Grocery,1411.557,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN96344,SIRAJ AL JAZEERA PROJECTS TRADING(WADI QURAYAT MALL)-BAHLA,0,Yanqul,TT,,Nizwa,22.83673156,57.21183605,Grocery,1403.834,17.66666667,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNW1029,WADI AL ALAIN SHOP-IBRI,0,Nizwa,TT,,Nizwa,23.12994373,56.88988251,Grocery,1403.353,136.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95591,AL ATEEQ SHOPPING (NEAR POLICE STATION) - BARKA,"SULTANANE OF OMAN, P.O BOX -323,P. CODE -129,WADI MAAWAL,AL BATINAH SOUTH",Wadi Al Mavil,TT,,Barka,23.65894654,57.88400303,Grocery,1394.017,27.6,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN90045,JINIAN ILYAZ TRADING (AL RAZ SHOPPING),"SOUTH BATINAH,BARKA,POB:411, PC:320, SULTANATE OF OMAN",Hay Aasam,TT,,Barka,23.67052637,57.97056791,Grocery,1388.329,19.75,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNG0015,SMILE HYPERMARKET(GRAND MART HM)-AL HAMRA,"MUSCAT,AL SEEB, AS SEEB,AL MAHA STREET,96,14, PC:133, POB:1029",Nizwa,VAN,,Nizwa,23.1077945,57.2716296,Self Service,1361.735,0.0,Nobey,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN93821,WHOLESALE CORNER TRADING - BARKA,0,Barka,WS+IS,,Barka,23.70116406,57.89132401,Wholesale,1357.342,0.0,Shaqsy,True,portfolio,4.5,66,0,,,,0,ChIJiWSFR93FjT4RS_A0s-O7AIc,,,Balance
34910603_CN96790,AHLAIN INTERNATIONAL - MUDHAIBI,"MUTTRAH,MINA ALFAHAL PC:116, POB:92",Mudhaibi,TT,,Al Kamil,22.94812305,58.24760893,Grocery,1349.714,3.75,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN4486,AL ASKANDARIA SHOPPING - AL KAMIL,"SOUTH AL SHARQIY, AL KAMIL, AL WAFI, PC:412.POB:210",Al Kamil,TT,,Al Kamil,22.247654,59.221412,Grocery,1319.639,0.666666667,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNL00814,LUBAN TRADING -  NIZWA TYMSA,"AL QURUM,BOUSHER,PC:112,POB:1413",Nizwa,TT,,Nizwa,22.85400954,57.48541659,Grocery,1264.136,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNG10541,GRAND HYPERMARKET - IBRI,"MUSCAT,MUTTRAH,RUWI,PC:112, POB:4074, AL NOOR STREET, IKRAM HOUSE",Ibri,TT,,Nizwa,23.22371142,56.49520198,Self Service,1255.669,0.0,Jinu,True,portfolio,3.8,714,0,,,,0,ChIJNzsXhefeiz4RGoSvR_zwhwE,,,Balance
34910603_CNT2016,MAKKAH HYPER MARKET - SUWAIQ,"NORTH BATINAH,AL SUWAIQ,ATH THARMAD PC:314,POB:331",Suwaiq,KEY ACCOUNT ,,Barka,23.81320005,57.41980624,Rest Of Key Accounts,1250.945,26.0,Shaqsy,True,portfolio,3.8,225,0,,,,0,ChIJ920EhX9GjD4Rzz4feIkNUcg,,,Balance
34910603_CN90483,Lulu Hypermarket - Rustaq,"SULTANATE OF OMAN,MUSCAT,BOUSHER, SOUTH AL KHUWAIR, PC:130,POB:436",Rustaq,LULU,,Barka,23.43889312,57.41645117,KEY ACCOUNT,1249.628,120.6666667,Shaqsy,True,portfolio,4.0,1953,0,,,,0,ChIJPw_itvgmjD4RbNECCyz7ZdY,,,Balance
34910603_CN95672,AL MAZYMOOD TRAD-SUWAIQ,"SULTANANE OF OMAN, P.O BOX -111, P. CODE -500, ALSUWIQ, AL BATINAH SOUTH",Suwaiq,TT,,Barka,23.82846191,57.4284362,Grocery,1243.932,0.0,Shaqsy,True,portfolio,4.8,121,0,,,,0,ChIJqfDGBEJFjD4RKH0xqY2Tkpo,,,Balance
34910603_CN95744,ORIENTAL SHOPPING - BU ALI - ASHKARA ROAD,"JAALAN BANI BU ALI, SOUTH AL SHARQIYA, PC:416, POB:113",Bu Ali,TT,,Al Kamil,22.02050705,59.35198118,Self Service,1211.793,38.91666667,Jinu,True,portfolio,4.2,157,0,,,,0,ChIJXe8NLMZFmj4RMAqbfgWOFNo,,,Balance
34910603_CNR0023,RIYADH AL DHARIS SHOPPING          2 - IBRI,"AL DHAHIRA,IBRI,AL DAREEZ,SULTANATE OF OMAN,PC:511, POB:126",Ibri-Idreez,TT,,Nizwa,23.317581,56.61601835,Grocery,1204.871,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN96572,AFNAN MAJAN SHOPPING - SUR CORNICHE,"SOUTH AL SHARQIYA, SUR, PC:411,POB:1107",Sur,TT,,Al Kamil,22.56689046,59.53583784,Grocery,1186.183,8.0,Jinu,True,portfolio,3.8,74,0,,,,0,ChIJVyo0RXahkD4RG4lm_QsBVkI,,,Balance
34910603_CN94799,AL TAMAM INTERNATIONAL LLC-IBRA,"SULTANATE OF OMAN, MUSCAT,PC:114, POB:637, FANJA, 0, 0",Ibra,TT,,Al Kamil,22.70557242,58.5432087,Self Service,1167.251,36.625,Jinu,True,portfolio,4.0,192,0,,,,0,ChIJjQwEjKgjkD4RIqxBcuTfQ9U,,,Balance
34910603_CN92011,AL FOUZ SHOPPING - RASHALHADD,"MUSCAT,MUTTRAH,PC:114, POB:1724",Rasalkhad,TT,,Al Kamil,22.56983209,59.49594896,Self Service,1164.825,40.33333333,Jinu,True,portfolio,4.0,418,0,,,,0,ChIJiwoHJSiikD4RyBCAdGiUEPQ,,,Balance
34910603_CN99452,AL FOUZ HYPERMARKET - BU ALI,"MUSCAT,MUTTRAH,PC:114, POB:1724",Bu Ali,TT,,Al Kamil,22.033167,59.336028,Grocery,1159.256,58.0,Jinu,True,portfolio,4.8,4,0,,,,0,ChIJa_QOWABDmj4RSDMc3qA61Eo,,,Balance
34910603_CNW1004,AL WILAYA OASIS TRADING - NAKHEEL,0,Afi,TT,,Barka,23.48157,57.83568,Grocery,1155.888,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNB308,BRIGHT ROCKS TRADING & CONT - BAHLA,"AL DAKHILIYA, BAHILA,SULTANATE OF OMAN,PC:612, POB:47",Bahla,TT,,Nizwa,22.97864,57.30681069,Grocery,1145.207,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN91327,AL THAER MODERN TRAD EST - IBRA,"SULTANATE OF OMAN, MUSCAT, NORTH AL SHARQIYAH , AL-MUDHAIBI, AL MUDAYBI, 400, 0",Ibra,TT,,Al Kamil,22.7149778,58.5293639,Grocery,1132.432,2.888888889,Jinu,True,portfolio,4.7,6,0,,,,0,ChIJua68CrslkD4RizmIpGXV3FY,,,Balance
34910603_CN92245,TAJ ALMADEENA SHOPPING - NIZWA,"AL DAKHALIYAH, NIZWA,1555,611,SULTANATE OF OMAN",Nizwa,TT,,Nizwa,22.93365382,57.5316656,Grocery,1130.013,16.25,Jinu,True,portfolio,4.6,12,0,,,,0,ChIJXfnIO8Dwjj4RupdBWR2bb_M,,,Balance
34910603_CN95441,AL RAWAFED INTERNATIONAL TRADING CO - IBRA,"NORTH AL SHARQIYA,AL MUDHAIBI,AL MUDAYBI,SULTANATE OF OMAN, PC:423, POB:44",Ibra,TT,,Al Kamil,22.69512718,58.54753219,Grocery,1120.715,18.5,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95935,Nesto Hypermarket Llc-Saham,"AL SEEB, SOUTH AL AMABILAH, PC:132,POB:1383",Saham,KEY ACCOUNT ,,Sohar,24.14646617,56.86992423,Rest Of Key Accounts,1119.127,116.0,Shaqsy,True,portfolio,4.1,269,0,,,,0,ChIJ_9Rttetjiz4RQMiTkWBV-JQ,,,Balance
34910603_CN90383,RAMEZ SHOPPING CENTER - IBRI,"MUSCAT,AL SEEB,POB:1038,PC:121,SULTANATE OF OMAN",Ibri,KEY ACCOUNT ,,Nizwa,23.21687915,56.48949304,Rest Of Key Accounts,1092.526,73.0,Jinu,True,portfolio,4.0,1379,0,,,,0,ChIJ5y6j0N7eiz4RsW2veOvpfvw,,,Balance
34910603_CNL203,LULU HYPERMARKET - SOHAR,"SULTANATE OF OMAN,MUSCAT,BOUSHER, SOUTH AL KHUWAIR, PC:130,POB:436",Sohar,LULU,,Sohar,24.34054952,56.73102163,KEY ACCOUNT,1046.334,191.5,Shaqsy,True,portfolio,4.2,6506,0,,,,0,ChIJt_3w8bdEiz4RfCE4d60_3go,,,Balance
34910603_CNA1749,ARDHAL SAFA SHOPPING CENTER - TANUF,"AL DALKILIYA,NIZWA,POB:256, PC:611,SULTANATE OF OMAN",Bahla-Tanouf,TT,,Nizwa,23.0326329,57.45151997,Grocery,1037.32,18.5,Jinu,True,portfolio,3.8,78,0,,,,0,ChIJZdXJgGXtjj4RsEKJLhq2dWM,,,Balance
34910603_CN91889,QWAFIL AL BUSTAN EST - NIZWA,"AL DAKHILIYA, NIZWA,SULTANATE OF OMAN,PC:611, POB:893",Nizwa,WS+IS,,Nizwa,22.93503378,57.53352985,Wholesale,1032.418,0.0,Jinu,True,portfolio,4.7,12,0,,,,0,ChIJs1DP4Sbxjj4RycZwyAtpdtY,,,Balance
34910603_CN96669,NOOR AL EZZA SHOPPING CENTER - KHOR AL MALAHA,"NORTH BATINAH,SAHAM,PC:319, POB:252",Khor Al Malaha,TT,,Sohar,24.035733,57.039433,Grocery,1028.077,28.66666667,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNB1377,BUSHRA AL TAIF - AL HAMRA,"DHAKALIA AL HAMRA,SULTANATE OF OMAN,PC:617, POB:98",Al Hamra-Souq,MT,,Nizwa,23.113386,57.292294,Discounters,1019.95,9.777777778,Jinu,True,portfolio,4.5,297,0,,,,0,ChIJly3Fnh2Wjj4RzltIj6gW2y4,,,Balance
34910603_CNA401,AL JAWDA SHOPPING - IBRA,"PC:124, POB:337",Ibra,TT,,Al Kamil,22.69054389,58.54416429,Grocery,1014.009,0.0,Jinu,True,portfolio,3.9,1179,0,,,,0,ChIJn6XWbkgjkD4RYJSpzBSCe0E,,,Balance
34910603_CN90350,AL AIN GIFT MARKET - Buraimi,"AL BURAIMI, PC:512, POB:1399",Buraimi,TT,,Sohar,24.25565342,55.79713734,Self Service,1010.554,0.0,Shaqsy,True,portfolio,3.8,842,0,,,,0,ChIJ751XJCq0ij4R85j6QOiMVsk,,,Balance
34910603_CNW01316,WELFARE MARKETS ( KR ) - AWQAD (OPPOSITE TO OASIS MALL),"SULTANATE OF OMAN, MUSCAT, MUSCAT, MUSCAT, 100, 19.",Salalah,TT,,Salalah,17.00811867,54.04864237,Self Service,1002.467,15.09090909,Jinu,True,portfolio,4.2,1596,0,,,,0,ChIJm81RHnpg0T0RqsL5TVPnAEw,,,Balance
34910603_CN99465,FAYHA FRESH - IBRI,"MUTTRAH,PC;111, POB:3347",Ibri,TT,,Nizwa,23.19419,56.47982,Self Service,1000.178,21.5,Jinu,True,portfolio,4.2,5,0,,,,0,ChIJcxkdlm7fiz4RaainAIPSFnY,,,Balance
34910603_CN97923,ABU KHALED ALMUTATAWERA - NAKHL,0,Nakhal,TT,,Barka,23.473826,57.832558,Grocery,988.57,10.4,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNR1003,AL RAJHI SHOPPING - BU HASSAN,0,Bu Hasan,TT,,Al Kamil,22.09664351,59.29023157,Grocery,969.324,0.0,Jinu,True,portfolio,5.0,2,0,,,,0,ChIJBXskWABdmj4RdpuRv_l4WDs,,,Balance
34910603_CN96478,FARZAN AL GUBRAH -SOHAR,0,Mumaiza,VAN,,Sohar,24.1935462,56.8582486,Grocery,964.563,0.0,Anil,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNR1192,RAAD AL TAEEN - DEMA WA THAIEEN,0,Waditaien,TT,,Al Kamil,23.04031649,58.60104561,Grocery,947.313,4.222222222,Jinu,True,portfolio,4.7,7,0,,,,0,ChIJxwvh0cfNkT4RoeiTb6JYkAw,,,Balance
34910603_CN90279,EMIRATES FLOWER MARKETS LLC - BU ALI,"MUSCAT,SEEB,AL HAIL,MID ROAD,79,SULTANATE OF OMAN,PC:400, POB:88",Bu Ali,MT,,Al Kamil,22.0363863,59.3288665,Discounters,941.285,44.81818182,Jinu,True,portfolio,4.3,48,0,,,,0,ChIJOY5lb39Dmj4RIp2I5lXqfGU,,,Balance
34910603_CNA324,AL KAMYANI COLD STORES LLC - NIZWA,"AL DAKHILIYAH,NIZWA,NIZWA,SULTANATE OF OMAN,PC:611,POB:87",Nizwa-Firq,WS+IS,,Nizwa,22.90458113,57.53466739,Wholesale,935.087,8.0,Jinu,True,portfolio,4.1,97,0,,,,0,ChIJawI7pxT6jj4ReIbExCfRMLk,,,Balance
34910603_CN91639,THE EXCELLENT UNION MARKET LLC - MARFAH,"AL DAKHILIYA,NIZWA,NIZWA,SULTANATE OF OMAN,PC:611, POB:602",Nizwa-Marfa,TT,,Nizwa,22.96040549,57.53851145,Grocery,932.698,23.5,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN94954,LULU HYPERMARKET -JALAN BANI BU ALI,"SULTANATE OF OMAN,MUSCAT,BOUSHER, SOUTH AL KHUWAIR, PC:130,POB:436",Bu Ali,LULU,,Al Kamil,22.0464681,59.31632453,KEY ACCOUNT,930.559,73.41666667,Jinu,True,portfolio,4.2,601,0,,,,0,ChIJm58jCNJDmj4RKlJdgDeSO34,,,Balance
34910603_CN97090,SUPER CENTER - MAQNIYAT,"POB:1955,PC:611,YANQAL,SULTANATE OF OMAN",Yanqul,TT,,Nizwa,23.38549326,56.85021355,Grocery,927.598,21.45454545,Jinu,True,portfolio,3.8,19,0,,,,0,ChIJ2VtbDE_5iz4R56pbOlnWJDM,,,Balance
34910603_CNT2018,MAKKAH HYPER MARKET - YANKAL,"NORTH BATINAH,AL SUWAIQ,ATH THARMAD PC:314,POB:331",Yanqul,KEY ACCOUNT ,,Nizwa,23.59163067,56.5445149,Rest Of Key Accounts,923.377,49.18181818,Jinu,True,portfolio,3.8,458,0,,,,0,ChIJQfL9KxK-iz4RCa5rs1nwyNM,,,Balance
34910603_CNA967,AL JAWARI SHOPPING-NAKHAL 2-NAKHEEL,0,Nakhal,TT,,Barka,23.41619106,57.82423611,Grocery,913.371,26.5,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN96791,AHLAIN INTERNATIONAL - BARWANI,"MUTTRAH,MINA ALFAHAL PC:116, POB:92",Barwani,TT,,Al Kamil,22.58564933,58.68618219,Grocery,899.785,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95976,AFNAN MAJAN SHOPPING - RAS AL HADD,"SOUTH AL SHARQIYA, SUR, PC:411,POB:1107, SULTANATE OF OMAN",Rayniyah,TT,,Al Kamil,22.5807044,59.50765052,Self Service,891.759,23.83333333,Jinu,True,portfolio,3.9,651,0,,,,0,ChIJTdFObCiikD4Rxoc2Kiqlr00,,,Balance
34910603_CN97452,MAKKA HYPER MARKET (IBRI) - HIJARAMATH,"NORTH BATINAH,AL SUWAIQ,ATH THARMAD PC:314,POB:331",Ibri,KEY ACCOUNT ,,Nizwa,23.402331,56.7277686,Rest Of Key Accounts,889.716,36.6,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CNC6331,SALALAH COLD STORES W/S - SAADA,"SULTANATE OF OMAN,SADAH, P.O BOX:1219, PC:211",Saada,TT,,Salalah,17.014888,54.078594,Grocery,882.211,0.0,Nobey,True,portfolio,5.0,6,0,,,,0,ChIJ1w7R7_rf0z0RlzIrEvQQzyE,,,Balance
34910603_CN8731,NOOR AL BAWARAQ CENTRE LLC - AL QABIL,"IBRA,NORTH AL SHARQIYA,PC:400, POB:499",Al Qabil,TT,,Al Kamil,22.55030899,58.82198536,Grocery,878.576,7.571428571,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
34910603_CN95620,NOOR EXPRESS -AL WALI-IBRI,"Sultanate of Oman , Muscat, Bousher, Ghala Al Sanaiah, 130, 1811,0,00000",Al Waili,TT,,Nizwa,23.21886672,56.50065918,Grocery,874.558,10.0,Jinu,True,portfolio,0.0,0,0,,,,0,,,,Balance
